id,name,year,overall,Pos,BirthDate,PID
37633,Yaroslav Kosov,2011,124,R,1993-07-05,8476366
19362,John Persson,2011,125,L,1992-05-18,8476367
30243,Fredrik Claesson,2011,126,D,1992-11-24,8476368
12511,Brenden Kichton,2011,127,D,1992-06-18,8476006
285,Seth Ambroz,2011,128,R,1993-04-03,8476369
19592,Blake Pietila,2011,129,L,1993-02-20,8476370
3371,Tony Cameranesi,2011,130,C,1993-08-12,8476371
22118,Nick Seeler,2011,131,D,1993-06-03,8476372
39952,Niklas Lundstrom,2011,132,G,1993-01-10,8476373
13203,Sean Kuraly,2011,133,C,1993-01-20,8476374
16041,Shane Mccolgan,2011,134,R,1993-01-01,8476375
25094,Troy Vance,2011,135,D,1993-08-02,8476376
18201,Samuel Noreau,2011,136,D,1993-01-31,8476377
14219,Alex Lepkowski,2011,137,D,1993-04-08,8476378
6149,Darren Dietz,2011,138,D,1993-07-17,8476379
22311,Andrew Shaw,2011,139,C,1991-07-20,8476381
14703,Joel Lowry,2011,140,L,1991-11-15,8476382
6846,Darian Dziurzynski,2011,141,L,1991-03-30,8476037
36245,Simon Karlsson,2011,142,D,1993-07-23,8476383
32145,Max Friberg,2011,143,L,1992-11-20,8476384
24926,Dominik Uher,2011,144,C,1992-12-31,8476339
11198,Philippe Hudon,2011,145,N/A,1993-04-15,8476297
28009,Mattias Backman,2011,146,D,1992-10-03,8476298
12976,Patrick Koudys,2011,147,D,1992-11-15,8476299
42026,Nikita Nesterov,2011,148,D,1993-03-28,8476300
2624,Austen Brassard,2011,149,R,1993-01-14,8476301
4836,Frank Corrado,2011,150,D,1993-03-26,8476302
18354,Rob O'Gara,2011,151,D,1993-07-06,8476303
2800,David Broll,2011,152,L,1993-01-04,8476304
1291,Gabriel Beaupre,2011,153,D,1992-11-23,8476305
26383,Edward Wittchow,2011,154,D,1992-10-31,8476306
8230,Andrew Fritsch,2011,155,R,1993-03-24,8476307
13031,Darren Kramer,2011,156,C,1991-11-19,8476308
12218,Jason Kasdorf,2011,157,G,1992-05-18,8476309
46525,Lukas Sedlak,2011,158,C,1993-02-25,8476310
21752,Reece Scarlett,2011,159,D,1993-03-31,8476311
15418,Josh Manson,2011,160,D,1991-10-07,8476312
16826,Steve Michalek,2011,161,G,1993-08-06,8476313
24210,Ryan Tesink,2011,162,C,1993-05-21,8476314
15237,Matt Mahalak,2011,163,G,1993-01-22,8476315
2838,Laurent Brossoit,2011,164,G,1993-03-23,8476316
23651,Matej Stransky,2011,165,R,1993-07-11,8476317
47674,Daniil Sobchenko,2011,166,C,1991-04-13,8476318
14393,Nathan Lieuwen,2011,167,G,1991-08-08,8476319
44505,Daniel Pribyl,2011,168,C,1992-12-18,8476320
11636,Sam Jardine,2011,169,D,1993-08-12,8476321
870,Chase Balisy,2011,170,C,1992-02-02,8476322
16067,Max Mccormick,2011,171,L,1992-05-01,8476323
29878,Peter Ceresnak,2011,172,D,1993-01-26,8476324
20827,Dennis Robertson,2011,173,D,1991-05-24,8476325
490,Josh Archibald,2011,174,N/A,1992-10-06,8476326
17915,Richard Nedomlel,2011,175,D,1993-07-01,8476327
19688,Petr Placek,2011,176,R,1992-12-28,8476328
2522,Travis Boyd,2011,177,C,1993-09-14,8476329
26133,Adam Wilcox,2011,178,G,1992-11-26,8476330
5870,Dylan Demelo,2011,179,D,1993-05-01,8476331
51260,Pathrik Westerholm,2011,180,C,1992-01-06,8476332
50806,Lars Volden,2011,181,G,1992-07-26,8476333
49803,Frans Tuohimaa,2011,182,G,1991-08-19,8476334
6368,Dillon Donnelly,2011,183,D,1993-09-07,8476335
43157,Iiro Pakarinen,2011,184,R,1991-08-25,8476336
24255,Mitchell Theoret,2011,185,C,1993-06-08,8476337
8095,Jordan Fransoo,2011,186,D,1993-04-25,8476338
10188,Aaron Harstad,2011,187,D,1992-04-27,8476340
32022,Anton Forsberg,2011,188,G,1992-11-27,8476341
5475,Patrick Daly,2011,189,D,1992-06-09,8476342
23151,Garret Sparks,2011,190,G,1993-06-28,8476343
9384,Tyler Graovac,2011,191,C,1993-04-27,8476344
31539,Teemu Eronen,2011,192,D,1990-11-22,8476296
23844,Brody Sutter,2011,193,C,1991-09-26,8475980
1898,Colin Blackwell,2011,194,C,1993-03-28,8476278
35595,Jyrki Jokipakka,2011,195,D,1991-08-20,8476279
13686,Zac Larraza,2011,196,L,1993-02-25,8476280
17893,Brad Navin,2011,197,C,1992-06-05,8476281
23778,Colin Sullivan,2011,198,D,1993-03-26,8476282
2766,Alex Broadhurst,2011,199,C,1993-03-07,8476283
46449,Michael Schumacher,2011,200,L,1993-08-25,8476284
19140,Matthew Peca,2011,201,C,1993-04-27,8476285
390,Brent Andrews,2011,202,L,1993-01-19,8476286
7234,Max Everson,2011,203,D,1993-02-22,8476287
6844,Ryan Dzingel,2011,204,C,1992-03-09,8476288
40467,Alexey Marchenko,2011,205,D,1992-01-02,8476289
15775,Derek Mathers,2011,206,R,1993-08-04,8476290
9756,Garrett Haar,2011,207,D,1993-08-16,8476291
18782,Ondrej Palat,2011,208,L,1991-03-28,8476292
26312,Scott Wilson,2011,209,N/A,1992-04-24,8476293
49514,Henrik Tommernes,2011,210,D,1990-08-28,8476294
40771,Johan Mattsson,2011,211,G,1992-04-25,8476295
26602,Nail Yakupov,2012,1,R,1993-10-06,8476855
17748,Ryan Murray,2012,2,D,1993-09-27,8476850
8406,Alex Galchenyuk,2012,3,C,1994-02-12,8476851
20538,Griffin Reinhart,2012,4,D,1994-01-24,8476852
20703,Morgan Rielly,2012,5,D,1994-03-09,8476853
39487,Hampus Lindholm,2012,6,D,1994-01-20,8476854
6685,Matt Dumba,2012,7,D,1994-07-25,8476856
19920,Derrick Pouliot,2012,8,D,1994-01-16,8476884
24761,Jacob Trouba,2012,9,D,1994-02-26,8476885
12840,Slater Koekkoek,2012,10,D,1994-02-18,8476886
32024,Filip Forsberg,2012,11,C,1994-08-13,8476887
32957,Mikhail Grigorenko,2012,12,C,1994-05-16,8476888
31629,Radek Faksa,2012,13,C,1994-01-09,8476889
8979,Zemgus Girgensons,2012,14,C,1994-01-05,8476878
3849,Cody Ceci,2012,15,D,1993-12-21,8476879
26317,Tom Wilson,2012,16,R,1994-03-29,8476880
34014,Tomas Hertl,2012,17,C,1993-11-12,8476881
49153,Teuvo Teravainen,2012,18,L,1994-09-11,8476882
50342,Andrei Vasilevskiy,2012,19,G,1994-07-25,8476883
13750,Scott Laughton,2012,20,C,1994-05-30,8476872
11615,Mark Jankowski,2012,21,C,1994-09-13,8476873
40071,Olli Maatta,2012,22,D,1994-08-22,8476874
15783,Mike Matheson,2012,23,D,1994-02-27,8476875
23753,Malcolm Subban,2012,24,G,1993-12-21,8476876
21864,Jordan Schmaltz,2012,25,D,1993-10-08,8476877
8589,Brendan Gaunce,2012,26,C,1994-03-25,8476867
21539,Henrik Samuelsson,2012,27,R,1994-02-07,8476868
22695,Brady Skjei,2012,28,D,1994-03-26,8476869
15804,Stefan Matteau,2012,29,C,1994-02-23,8476870
19135,Tanner Pearson,2012,30,L,1992-08-10,8476871
30469,Oscar Dansk,2012,31,G,1994-02-28,8476861
17427,Mitchell Moroz,2012,32,L,1994-05-03,8476862
30266,Sebastian Collberg,2012,33,R,1994-02-23,8476863
44210,Ville Pokka,2012,34,D,1994-06-03,8476864
7645,Matthew Finn,2012,35,D,1994-02-24,8476865
12456,Nicolas Kerdiles,2012,36,L,1994-01-11,8476866
27094,Pontus Aberg,2012,37,L,1993-09-23,8476857
6078,Phillip Di Giuseppe,2012,38,L,1993-10-09,8476858
23848,Lukas Sutter,2012,39,C,1993-10-04,8476859
2014,Dylan Blujus,2012,40,D,1994-01-22,8476860
10361,Mitchell Heard,2012,41,C,1992-03-12,8476575
22483,Patrick Sieloff,2012,42,D,1994-05-15,8476890
29724,Ludwig Bystrom,2012,43,D,1994-07-20,8476930
15957,Jake Mccabe,2012,44,D,1993-10-12,8476931
23592,Anthony Stolarz,2012,45,G,1994-01-20,8476932
3224,Raphael Bussieres,2012,46,L,1993-11-05,8476933
16232,Brock Mcginn,2012,47,L,1994-02-02,8476934
7985,Dillon Fournier,2012,48,D,1994-06-15,8476935
8238,Martin Frk,2012,49,R,1993-10-05,8476924
22652,Colton Sissons,2012,50,C,1993-11-05,8476925
24432,Dalton Thrower,2012,51,D,1993-12-20,8476926
2011,Teddy Blueger,2012,52,C,1994-08-15,8476927
10227,Brian Hart,2012,53,R,1993-11-25,8476928
26354,Mike Winther,2012,54,C,1994-01-09,8476929
24459,Chris Tierney,2012,55,C,1994-07-01,8476919
13206,Samuel Kurker,2012,56,R,1994-04-08,8476920
15331,Alexandre Mallet,2012,57,L,1992-05-22,8475978
15624,Jordan Martinook,2012,58,L,1992-07-25,8476921
18104,Boo Nieves,2012,59,C,1994-01-23,8476922
22229,Damon Severson,2012,60,D,1994-08-07,8476923
22437,Devin Shore,2012,61,C,1994-07-19,8476913
37547,Joonas Korpisalo,2012,62,G,1994-04-28,8476914
12506,Jujhar Khaira,2012,63,L,1994-08-13,8476915
29281,Tim Bozon,2012,64,L,1994-03-24,8476916
19173,Adam Pelech,2012,65,D,1994-08-16,8476917
25289,Jimmy Vesey,2012,66,L,1993-05-26,8476918
53351,Mackenzie Maceachern,2012,67,L,1994-03-10,8476907
6503,John Draeger,2012,68,D,1993-12-02,8476908
265,Daniel Altshuller,2012,69,G,1994-07-24,8476909
12946,Scott Kosmachuk,2012,70,R,1994-01-24,8476910
45219,Tanner Richard,2012,71,C,1993-04-06,8476911
2429,Troy Bourke,2012,72,L,1994-03-30,8476912
12302,Justin Kea,2012,73,C,1994-02-07,8476901
39443,Esa Lindell,2012,74,D,1994-05-23,8476902
8899,Jon Gillies,2012,75,G,1994-01-22,8476903
6529,Chris Driedger,2012,76,G,1994-05-18,8476904
23453,Chandler Stephenson,2012,77,N/A,1994-04-22,8476905
9244,Shayne Gostisbehere,2012,78,D,1993-04-20,8476906
3362,Chris Calnan,2012,79,R,1994-05-05,8476895
19003,Jake Paterson,2012,80,G,1994-05-03,8476896
48569,Oskar Sundqvist,2012,81,C,1994-03-23,8476897
15264,Jarrod Maidens,2012,82,N/A,1994-03-04,8476898
17744,Matt Murray,2012,83,G,1994-05-25,8476899
10817,Steven Hodges,2012,84,C,1994-05-05,8476900
9631,Matt Grzelcyk,2012,85,D,1994-01-05,8476891
18873,Colton Parayko,2012,86,D,1993-05-12,8476892
27492,Frederik Andersen,2012,87,G,1989-10-02,8475883
16674,James Melindy,2012,88,D,1993-12-11,8476893
14120,Brendan Leipsic,2012,89,L,1994-05-19,8476894
11792,Ben Johnson,2012,90,N/A,1994-06-07,8476936
51995,Daniil Zharkov,2012,91,L,1994-02-06,8476977
15445,Matia Marcantuoni,2012,92,N/A,1994-02-22,8476978
33196,Erik Gustafsson,2012,93,D,1992-03-14,8476979
24987,Brady Vail,2012,94,C,1994-03-11,8476980
52319,Josh Anderson,2012,95,L,1994-05-07,8476981
24386,Ben Thomson,2012,96,L,1993-01-16,8476526
21256,Kevin Roy,2012,97,C,1993-05-20,8476971
8924,Adam Gilmour,2012,98,C,1994-01-29,8476972
36201,Erik Karlsson,2012,99,C,1994-07-28,8476973
6223,Thomas Di Pauli,2012,100,C,1994-04-29,8476974
18858,Cedric Paquette,2012,101,C,1993-08-13,8476975
10902,Rhett Holland,2012,102,D,1993-09-25,8476976
13990,Loic Leduc,2012,103,D,1994-06-14,8476965
22855,Gemel Smith,2012,104,C,1994-04-16,8476966
13179,Brett Kulak,2012,105,D,1994-01-06,8476967
2542,Timothy Boyle,2012,106,D,1993-03-21,8476968
26575,Austin Wuthrich,2012,107,R,1993-08-11,8476969
18289,Andrew O'Brien,2012,108,D,1992-11-21,8476970
13421,Christophe Lalancette,2012,109,R,1994-05-06,8476959
617,Andreas Athanasiou,2012,110,N/A,1994-08-06,8476960
53489,Fredrik Larsson,2012,111,D,1994-07-04,8476961
23448,Zach Stepan,2012,112,C,1994-01-06,8476962
53173,Sean Maguire,2012,113,G,1993-02-02,8476963
52911,Alexander Delnov,2012,114,L,1994-01-14,8476964
3670,Trevor Carrick,2012,115,D,1994-07-04,8476953
25600,Nicholas Walters,2012,116,D,1994-04-11,8476954
14113,Taylor Leier,2012,117,L,1994-02-15,8476955
50147,Mikko Vainonen,2012,118,D,1994-04-11,8476956
27514,Calle Andersson,2012,119,D,1994-05-16,8476957
22730,Jaccob Slavin,2012,120,D,1994-05-01,8476958
44571,Nikolai Prokhorkin,2012,121,L,1993-09-17,8476947
11195,Charles Hudon,2012,122,L,1994-06-23,8476948
13425,Joey Laleggia,2012,123,D,1992-06-24,8476949
5229,Ryan Culkin,2012,124,D,1993-12-15,8476950
23066,Doyle Somerby,2012,125,D,1994-07-04,8476951
24576,Dominic Toninato,2012,126,C,1994-03-09,8476952
4744,Brian Cooper,2012,127,D,1993-11-01,8476942
33140,Daniel Gunnarsson,2012,128,D,1992-04-15,8476943
26455,Brendan Woods,2012,129,L,1992-06-11,8476944
54646,Connor Hellebuyck,2012,130,G,1993-05-19,8476945
9552,Seth Griffith,2012,131,C,1993-01-04,8476495
4299,Michael Clarke,2012,132,C,1994-04-29,8476946
17961,Logan Nelson,2012,133,C,1993-09-09,8476937
24751,Branden Troock,2012,134,R,1994-03-20,8476938
52709,Graham Black,2012,135,C,1993-01-13,8476939
799,Robert Baillargeon,2012,136,C,1993-11-26,8476940
3667,Connor Carrick,2012,137,D,1994-04-13,8476941
18398,Danny O'Regan,2012,138,C,1994-01-30,8476982
21132,Garret Ross,2012,139,L,1992-05-26,8475966
16355,Michael Mckee,2012,140,D,1993-08-17,8477022
26136,Reece Willcox,2012,141,D,1994-03-20,8477023
47916,Thomas Spelling,2012,142,R,1993-02-09,8477024
22243,Clark Seymour,2012,143,D,1993-05-18,8477025
36810,Henri Kiviaho,2012,144,G,1994-02-26,8477026
19098,Cody Payne,2012,145,R,1994-01-14,8477016
24693,Francois Tremblay,2012,146,G,1994-08-29,8477017
11349,Ben Hutton,2012,147,D,1993-04-20,8477018
49321,Niklas Tikkinen,2012,148,D,1994-06-01,8477019
2940,Travis Brown,2012,149,D,1994-03-15,8477020
12457,Alexander Kerfoot,2012,150,C,1994-08-11,8477021
16929,Colin Miller,2012,151,D,1992-10-29,8476525
51707,Daniel Zaar,2012,152,R,1994-04-24,8477011
15988,John Mccarron,2012,153,R,1992-04-16,8477012
42595,Erik Nystrom,2012,154,L,1993-10-30,8477013
9331,Jesse Graham,2012,155,D,1994-05-13,8477014
2882,Connor Brown,2012,156,R,1994-01-14,8477015
21332,Ryan Rupert,2012,157,C,1994-06-02,8477005
28703,Christoph Bertschy,2012,158,C,1994-04-05,8477006
18531,Collin Olson,2012,159,G,1994-04-04,8477007
18519,Ryan Olsen,2012,160,C,1994-03-25,8477008
6419,Jake Dotchin,2012,161,D,1994-03-24,8477009
1958,Joseph Blandisi,2012,162,N/A,1994-07-14,8477010
49978,Linus Ullmark,2012,163,G,1993-07-31,8476999
31788,Simon Fernholm,2012,164,D,1994-03-06,8477000
52708,Coda Gordon,2012,165,L,1994-08-04,8477001
2626,Francois Brassard,2012,166,G,1994-01-31,8477002
932,Riley Barber,2012,167,R,1994-02-07,8477003
25722,Clifford Watson,2012,168,D,1993-12-21,8477004
10767,Vinnie Hinostroza,2012,169,C,1994-04-03,8476994
53061,James De Haas,2012,170,D,1994-05-03,8476995
34743,Tomas Hyka,2012,171,R,1993-03-23,8476617
32814,Max Gortz,2012,172,R,1993-01-28,8476996
26877,Anton Zlobin,2012,173,R,1993-02-22,8476997
1300,Francis Beauvillier,2012,174,N/A,1993-10-22,8476998
1503,Matt Benning,2012,175,D,1994-05-25,8476988
39437,Petteri Lindbohm,2012,176,D,1993-09-23,8476989
53337,Wesley Myron,2012,177,L,1992-08-16,8476990
53031,Samuel Fejes,2012,178,L,1994-05-31,8476991
40855,Marek Mazanec,2012,179,G,1991-07-18,8476992
32460,Artur Gavrus,2012,180,N/A,1994-01-03,8476993
13348,Paul Ladue,2012,181,D,1992-09-06,8476983
5276,Gianluca Curcuruto,2012,182,D,1994-02-25,8476984
52583,Dmitry Sinitsyn,2012,183,D,1994-06-17,8476985
38820,Marek Langhamer,2012,184,G,1994-07-22,8476986
1847,Jake Bischoff,2012,185,D,1994-07-25,8476987
5724,Matthew Deblouw,2012,186,C,1993-09-17,8477027
10449,Kenton Helgesen,2012,187,D,1994-03-19,8477047
17848,Louis Nanne,2012,188,L,1994-06-18,8477048
4537,Brendan Collier,2012,189,L,1993-10-08,8477049
19516,Jamie Phillips,2012,190,G,1993-03-24,8477050
26072,Brandon Whitney,2012,191,G,1994-05-11,8477051
22824,Colin Smith,2012,192,C,1993-06-20,8476536
679,Brady Austin,2012,193,D,1993-06-16,8477041
42090,Jonatan Nielsen,2012,194,D,1993-09-11,8477042
30706,Christian Djoos,2012,195,D,1994-08-06,8477043
51346,Mikael Wikstrand,2012,196,D,1993-11-05,8477044
20759,Jaynen Rissling,2012,197,D,1993-09-21,8477045
21408,Joakim Ryan,2012,198,D,1993-06-17,8477046
53238,Matt Tomkins,2012,199,G,1994-06-19,8477035
54647,Rasmus Bodin,2012,200,C,1994-05-05,8477036
50349,Valeri Vasiliev,2012,201,D,1994-05-31,8477037
33178,Nikita Gusev,2012,202,L,1992-07-08,8477038
37642,Sergey Kostenko,2012,203,G,1992-09-17,8477039
19402,Judd Peterson,2012,204,N/A,1993-09-27,8477040
10097,Colton Hargrove,2012,205,L,1992-06-25,8477029
22094,Tyrel Seaman,2012,206,C,1994-01-06,8477030
1226,Matthew Beattie,2012,207,N/A,1992-12-14,8477031
9764,Justin Hache,2012,208,D,1994-01-10,8477032
39739,Viktor Loov,2012,209,D,1992-11-16,8477033
16650,Jaycob Megna,2012,210,D,1992-12-10,8477034
6891,Nick Ebert,2012,211,D,1994-05-11,8477028
15054,Nathan Mackinnon,2013,1,C,1995-09-01,8477492
28207,Aleksander Barkov,2013,2,C,1995-09-02,8477493
6549,Jonathan Drouin,2013,3,L,1995-03-27,8477494
12009,Seth Jones,2013,4,D,1994-10-03,8477495
39486,Elias Lindholm,2013,5,C,1994-12-02,8477496
17219,Sean Monahan,2013,6,C,1994-10-12,8477497
18269,Darnell Nurse,2013,7,D,1995-02-04,8477498
45313,Rasmus Ristolainen,2013,8,D,1994-10-27,8477499
11038,Bo Horvat,2013,9,C,1995-05-04,8477500
42070,Valeri Nichushkin,2013,10,R,1995-03-04,8477501
17404,Samuel Morin,2013,11,D,1995-07-12,8477502
6335,Max Domi,2013,12,C,1995-03-02,8477503
17466,Josh Morrissey,2013,13,D,1995-03-28,8477504
52394,Alexander Wennberg,2013,14,C,1994-09-22,8477505
20115,Ryan Pulock,2013,15,D,1994-10-06,8477506
51746,Nikita Zadorov,2013,16,D,1995-04-15,8477507
13859,Curtis Lazar,2013,17,N/A,1995-02-02,8477508
41667,Mirco Mueller,2013,18,D,1995-03-21,8477509
21429,Kerby Rychel,2013,19,L,1994-10-07,8477510
15424,Anthony Mantha,2013,20,R,1994-09-16,8477511
8604,Frederik Gauthier,2013,21,N/A,1995-04-26,8477512
19767,Emile Poirier,2013,22,L,1994-12-14,8477486
29592,Andre Burakovsky,2013,23,L,1995-02-09,8477444
22419,Hunter Shinkaruk,2013,24,N/A,1994-10-13,8477445
15989,Michael Mccarron,2013,25,R,1995-03-07,8477446
24254,Shea Theodore,2013,26,D,1995-08-03,8477447
30467,Marko Dano,2013,27,C,1994-11-30,8477448
12734,Morgan Klimchuk,2013,28,L,1995-03-02,8477449
6114,Jason Dickinson,2013,29,C,1995-07-04,8477450
10206,Ryan Hartman,2013,30,R,1994-09-20,8477451
16073,Ian Mccoshen,2013,31,D,1995-08-05,8477452
1777,Chris Bigras,2013,32,D,1995-02-22,8477453
7171,Adam Erne,2013,33,L,1995-04-20,8477454
30521,Jacob De La Rose,2013,34,C,1995-05-20,8477455
4605,J.t. Compher,2013,35,L,1995-04-08,8477456
8264,Zach Fucale,2013,36,G,1995-05-28,8477457
52262,Valentin Zykov,2013,37,L,1995-05-15,8477458
54576,Connor Hurley,2013,38,C,1995-09-15,8477459
5554,Laurent Dauphin,2013,39,C,1995-03-27,8477460
7003,Remi Elie,2013,40,L,1995-04-16,8477461
33348,Robert Hagg,2013,41,D,1995-02-08,8477462
21601,Steven Santini,2013,42,D,1995-03-07,8477463
19375,Nic Petan,2013,43,C,1995-03-22,8477464
11654,Tristan Jarry,2013,44,G,1995-04-29,8477465
47842,Nick Sorensen,2013,45,R,1994-10-23,8477466
18508,Gustav Olofsson,2013,46,D,1994-12-01,8477467
54629,Thomas Vannelli,2013,47,D,1995-01-26,8477468
17872,Zach Nastasiuk,2013,48,R,1995-03-30,8477469
55092,Gabryel Boudreau,2013,49,L,1995-02-21,8477470
10367,Dillon Heatherington,2013,50,D,1995-05-09,8477471
54578,Carl Dahlstrom,2013,51,D,1995-01-28,8477472
792,Justin Bailey,2013,52,R,1995-07-01,8477473
2480,Madison Bowey,2013,53,D,1995-04-22,8477474
6022,Philippe Desrosiers,2013,54,G,1995-08-16,8477475
39095,Artturi Lehkonen,2013,55,L,1995-07-04,8477476
21261,Marco Roy,2013,56,C,1994-11-05,8477477
3682,William Carrier,2013,57,L,1994-12-20,8477478
1675,Tyler Bertuzzi,2013,58,L,1995-02-24,8477479
4609,Eric Comrie,2013,59,G,1995-07-06,8477480
27766,Linus Arnesson,2013,60,D,1994-09-21,8477481
21581,Zach Sanford,2013,61,L,1994-11-09,8477482
13616,Yan Pavel Laplante,2013,62,C,1995-04-23,8477483
15701,Spencer Martin,2013,63,G,1995-06-08,8477484
6082,Jonathan-Ismael Diaby,2013,64,D,1994-11-16,8477485
53421,Adam Tambellini,2013,65,L,1994-10-31,8477487
19366,Brett Pesce,2013,66,D,1994-11-15,8477488
12183,Keegan Kanzig,2013,67,D,1995-02-26,8477489
53663,Niklas Hansson,2013,68,D,1995-01-08,8477490
914,Nick Baptiste,2013,69,R,1995-08-04,8477491
15920,Eamon Mcadam,2013,70,G,1994-09-24,8477438
5129,Connor Crisp,2013,71,L,1994-04-08,8477398
9262,Tyrell Goulbourne,2013,72,L,1994-01-26,8477399
13175,Ryan Kujawinski,2013,73,C,1995-03-30,8477400
10309,John Hayden,2013,74,C,1995-02-14,8477401
52642,Pavel Buchnevich,2013,75,L,1995-04-17,8477402
52528,Taylor Cammarata,2013,76,N/A,1995-05-13,8477403
9660,Jake Guentzel,2013,77,C,1994-10-06,8477404
34219,Marcus Hogberg,2013,78,G,1994-11-25,8477405
35177,Mattias Janmark,2013,79,C,1992-12-08,8477406
6617,Anthony Duclair,2013,80,L,1995-08-26,8477407
8332,Kurtis Gabriel,2013,81,R,1993-04-20,8476545
25243,Carter Verhaeghe,2013,82,C,1995-08-14,8477409
51499,Bogdan Yakimov,2013,83,C,1994-10-04,8477410
14555,Jimmy Lodge,2013,84,C,1995-03-05,8477411
3783,Cole Cassels,2013,85,C,1995-05-04,8477412
27618,Sven Andrighetto,2013,86,R,1993-03-21,8477413
24360,Keaton Thompson,2013,87,D,1995-09-14,8477414
47487,Anton Slepyshev,2013,88,L,1994-05-13,8477415
52996,Oliver Bjorkstrand,2013,89,L,1995-04-10,8477416
53923,Peter Cehlarik,2013,90,L,1995-08-02,8477417
14461,Jc Lipon,2013,91,C,1993-07-10,8477076
56525,Evan Cowley,2013,92,G,1995-07-31,8477418
8661,Mason Geertsen,2013,93,D,1995-04-19,8477419
11061,Jackson Houck,2013,94,R,1995-02-27,8477420
8968,Felix Girard,2013,95,C,1994-05-09,8477058
19713,Kyle Platzer,2013,96,C,1995-03-04,8477421
6478,Michael Downing,2013,97,D,1995-05-19,8477422
3041,Matt Buckles,2013,98,C,1995-05-05,8477423
46130,Juuse Saros,2013,99,G,1995-04-19,8477424
54741,Miles Wood,2013,100,L,1995-09-13,8477425
54861,Nick Paul,2013,101,L,1995-03-20,8477426
53548,Tobias Lindberg,2013,102,R,1995-07-22,8477427
664,Justin Auger,2013,103,R,1994-05-14,8477428
4777,Andrew Copp,2013,104,C,1994-07-08,8477429
17562,Nick Moutrey,2013,105,N/A,1995-06-24,8477430
26232,Stephon Williams,2013,106,G,1993-04-28,8477431
13252,Dylan Labbe,2013,107,D,1995-01-09,8477432
10127,Ben Harpur,2013,108,D,1995-01-12,8477433
19835,David Pope,2013,109,L,1994-09-27,8477434
9410,Ryan Graves,2013,110,D,1995-05-21,8477435
54579,Robin Norell,2013,111,D,1995-02-18,8477436
52594,Zach Pochiro,2013,112,L,1994-03-06,8477437
57127,Aidan Muir,2013,113,L,1995-08-21,8477439
37636,Jan Kostalek,2013,114,D,1995-02-17,8477440
23752,Jordan Subban,2013,115,D,1995-03-03,8477441
45194,Martin Reway,2013,116,L,1995-01-24,8477442
55621,Fredrik Bergvik,2013,117,G,1995-02-14,8477443
7366,Hudson Fasching,2013,118,R,1995-07-28,8477392
22126,Ryan Segalla,2013,119,D,1994-12-29,8477351
7699,Ryan Fitzgerald,2013,120,C,1994-10-19,8477352
17540,Tyler Motte,2013,121,C,1995-03-10,8477353
4281,Christopher Clapperton,2013,122,L,1994-02-22,8477354
3229,Will Butcher,2013,123,D,1995-01-06,8477355
33087,Kristers Gudlevskis,2013,124,G,1992-07-31,8477356
56439,Saku Maenalanen,2013,125,R,1994-05-29,8477357
19153,Brent Pedersen,2013,126,L,1995-07-05,8477358
19829,Tucker Poolman,2013,127,D,1993-06-08,8477359
56930,Evan Campbell,2013,128,L,1993-03-01,8477360
19379,Calvin Petersen,2013,129,G,1994-10-19,8477361
44412,Gustav Possler,2013,130,L,1994-11-11,8477362
24933,Cole Ully,2013,131,L,1995-02-20,8477363
55371,Terrance Amorosa,2013,132,D,1994-11-13,8477364
4394,Connor Clifton,2013,133,D,1995-04-28,8477365
11848,Luke Johnson,2013,134,C,1994-09-19,8477366
21245,Eric Roy,2013,135,D,1994-10-24,8477367
30304,Viktor Crus Rydberg,2013,136,C,1995-03-21,8477368
56770,Carson Soucy,2013,137,D,1994-07-27,8477369
6734,Vincent Dunn,2013,138,C,1995-09-14,8477370
25970,Mitch Wheaton,2013,139,D,1995-02-06,8477371
36811,Teemu Kivihalme,2013,140,D,1995-06-07,8477372
2793,Michael Brodzinski,2013,141,D,1995-05-28,8477373
53329,Fabrice Herzog,2013,142,R,1994-12-09,8477374
7774,Anthony Florentino,2013,143,D,1995-01-30,8477375
10434,Blake Heinrich,2013,144,D,1995-02-17,8477376
29864,Anton Cederholm,2013,145,D,1995-02-21,8477377
28258,Patrik Bartosak,2013,146,G,1993-03-29,8477378
1692,Grant Besse,2013,147,R,1994-07-14,8477379
2792,Jonny Brodzinski,2013,148,C,1993-06-19,8477380
43417,Matej Paulovic,2013,149,L,1994-03-02,8477381
53113,Wiley Sherman,2013,150,D,1995-05-24,8477382
678,Gage Ausmus,2013,151,D,1995-04-22,8477383
2911,Josh Brown,2013,152,D,1994-01-21,8477384
56445,Ben Storm,2013,153,D,1994-03-30,8477385
34820,Henri Ikonen,2013,154,L,1994-04-17,8477386
53673,Emil Pettersson,2013,155,C,1994-01-14,8477387
8472,Tyler Ganly,2013,156,D,1995-03-22,8477388
58426,Tim Harrison,2013,157,R,1994-01-11,8477389
53499,Ben Betker,2013,158,D,1994-09-29,8477390
54058,Sean Malone,2013,159,C,1995-04-30,8477391
1449,Myles Bell,2013,160,D,1993-08-19,8477393
54594,Chris Leblanc,2013,161,R,1993-09-12,8477394
54226,Merrick Madsen,2013,162,G,1995-08-22,8477395
3125,Brendan Burke,2013,163,G,1995-03-11,8477396
56843,Dane Birks,2013,164,D,1995-08-29,8477397
47676,Markus Soberg,2013,165,L,1995-04-22,8477345
20184,Alan Quine,2013,166,C,1993-02-25,8476409
